Rk,Team,Date,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Match Report
9927,Osasuna,2013-08-31,,Villarreal,es La Liga,L 0-3,0,3,-3,,0,0,,,Match Report
9928,Valladolid,2013-08-31,,Getafe,es La Liga,W 1-0,1,0,1,,1,0,,,Match Report
9929,Celta Vigo,2013-08-31,,Granada,es La Liga,D 1-1,1,1,0,,1,0,,,Match Report
9930,Granada,2013-08-31,@,Celta Vigo,es La Liga,D 1-1,1,1,0,,1,0,,,Match Report
9931,Sevilla,2013-09-01,,Málaga,es La Liga,D 2-2,2,2,0,,2,0,,,Match Report
9932,Valencia,2013-09-01,,Barcelona,es La Liga,L 2-3,2,3,-1,,2,0,,,Match Report
9933,Real Madrid,2013-09-01,,Athletic Club,es La Liga,W 3-1,3,1,2,,3,0,,,Match Report
9934,Athletic Club,2013-09-01,@,Real Madrid,es La Liga,L 1-3,1,3,-2,,1,0,,,Match Report
9935,Betis,2013-09-01,@,Espanyol,es La Liga,D 0-0,0,0,0,,0,0,,,Match Report
9936,Málaga,2013-09-01,@,Sevilla,es La Liga,D 2-2,2,2,0,,2,0,,,Match Report
9937,Barcelona,2013-09-01,@,Valencia,es La Liga,W 3-2,3,2,1,,3,0,,,Match Report
9938,Atlético Madrid,2013-09-01,@,Real Sociedad,es La Liga,W 2-1,2,1,1,,2,0,,,Match Report
9939,Espanyol,2013-09-01,,Betis,es La Liga,D 0-0,0,0,0,,0,0,,,Match Report
9940,Real Sociedad,2013-09-01,,Atlético Madrid,es La Liga,L 1-2,1,2,-1,,1,0,,,Match Report
9941,Sevilla,2013-09-14,@,Barcelona,es La Liga,L 2-3,2,3,-1,,2,0,,,Match Report
9942,Real Madrid,2013-09-14,@,Villarreal,es La Liga,D 2-2,2,2,0,,2,0,,,Match Report
9943,Villarreal,2013-09-14,,Real Madrid,es La Liga,D 2-2,2,2,0,,2,0,,,Match Report
9944,Atlético Madrid,2013-09-14,,Almería,es La Liga,W 4-2,4,2,2,,3,1,,,Match Report
9945,Real Sociedad,2013-09-14,@,Levante,es La Liga,D 0-0,0,0,0,,0,0,,,Match Report
9946,Barcelona,2013-09-14,,Sevilla,es La Liga,W 3-2,3,2,1,,3,0,,,Match Report
9947,Levante,2013-09-14,,Real Sociedad,es La Liga,D 0-0,0,0,0,,0,0,,,Match Report
9948,Almería,2013-09-14,@,Atlético Madrid,es La Liga,L 2-4,2,4,-2,,2,0,,,Match Report
9949,Getafe,2013-09-15,,Osasuna,es La Liga,W 2-1,2,1,1,,2,0,,,Match Report
9950,Rayo Vallecano,2013-09-15,@,Málaga,es La Liga,L 0-5,0,5,-5,,0,0,,,Match Report
9951,Osasuna,2013-09-15,@,Getafe,es La Liga,L 1-2,1,2,-1,,1,0,,,Match Report
9952,Málaga,2013-09-15,,Rayo Vallecano,es La Liga,W 5-0,5,0,5,,5,0,,,Match Report
9953,Espanyol,2013-09-15,@,Granada,es La Liga,W 1-0,1,0,1,,1,0,,,Match Report
9954,Granada,2013-09-15,,Espanyol,es La Liga,L 0-1,0,1,-1,,0,0,,,Match Report
9955,Betis,2013-09-15,,Valencia,es La Liga,W 3-1,3,1,2,,3,0,,,Match Report
9956,Valencia,2013-09-15,@,Betis,es La Liga,L 1-3,1,3,-2,,1,0,,,Match Report
9957,Elche,2013-09-16,,Valladolid,es La Liga,D 0-0,0,0,0,,0,0,,,Match Report
9958,Celta Vigo,2013-09-16,@,Athletic Club,es La Liga,L 2-3,2,3,-1,,2,0,,,Match Report
9959,Valladolid,2013-09-16,@,Elche,es La Liga,D 0-0,0,0,0,,0,0,,,Match Report
9960,Athletic Club,2013-09-16,,Celta Vigo,es La Liga,W 3-2,3,2,1,,3,0,,,Match Report
9961,Elche,2013-09-20,@,Osasuna,es La Liga,L 1-2,1,2,-1,,0,1,,,Match Report
9962,Osasuna,2013-09-20,,Elche,es La Liga,W 2-1,2,1,1,,2,0,,,Match Report
9963,Atlético Madrid,2013-09-21,@,Valladolid,es La Liga,W 2-0,2,0,2,,2,0,,,Match Report
9964,Real Sociedad,2013-09-21,,Málaga,es La Liga,D 0-0,0,0,0,,0,0,,,Match Report
9965,Rayo Vallecano,2013-09-21,,Barcelona,es La Liga,L 0-4,0,4,-4,,0,0,,,Match Report
9966,Levante,2013-09-21,@,Almería,es La Liga,D 2-2,2,2,0,,1,1,,,Match Report
9967,Almería,2013-09-21,,Levante,es La Liga,D 2-2,2,2,0,,1,1,,,Match Report
9968,Barcelona,2013-09-21,@,Rayo Vallecano,es La Liga,W 4-0,4,0,4,,4,0,,,Match Report
9969,Málaga,2013-09-21,@,Real Sociedad,es La Liga,D 0-0,0,0,0,,0,0,,,Match Report
9970,Valladolid,2013-09-21,,Atlético Madrid,es La Liga,L 0-2,0,2,-2,,0,0,,,Match Report
9971,Celta Vigo,2013-09-22,,Villarreal,es La Liga,D 0-0,0,0,0,,0,0,,,Match Report
9972,Getafe,2013-09-22,@,Real Madrid,es La Liga,L 1-4,1,4,-3,,1,0,,,Match Report
9973,Real Madrid,2013-09-22,,Getafe,es La Liga,W 4-1,4,1,3,,3,1,,,Match Report
9974,Betis,2013-09-22,,Granada,es La Liga,D 0-0,0,0,0,,0,0,,,Match Report
9975,Valencia,2013-09-22,,Sevilla,es La Liga,W 3-1,3,1,2,,3,0,,,Match Report
9976,Sevilla,2013-09-22,@,Valencia,es La Liga,L 1-3,1,3,-2,,1,0,,,Match Report
9977,Villarreal,2013-09-22,@,Celta Vigo,es La Liga,D 0-0,0,0,0,,0,0,,,Match Report
9978,Granada,2013-09-22,@,Betis,es La Liga,D 0-0,0,0,0,,0,0,,,Match Report
9979,Espanyol,2013-09-23,,Athletic Club,es La Liga,W 3-2,3,2,1,,3,0,,,Match Report
9980,Athletic Club,2013-09-23,@,Espanyol,es La Liga,L 2-3,2,3,-1,,2,0,,,Match Report
9981,Atlético Madrid,2013-09-24,,Osasuna,es La Liga,W 2-1,2,1,1,,2,0,,,Match Report
9982,Levante,2013-09-24,,Valladolid,es La Liga,D 1-1,1,1,0,,1,0,,,Match Report
9983,Almería,2013-09-24,@,Málaga,es La Liga,L 0-2,0,2,-2,,0,0,,,Match Report
9984,Real Sociedad,2013-09-24,@,Barcelona,es La Liga,L 1-4,1,4,-3,,1,0,,,Match Report
9985,Málaga,2013-09-24,,Almería,es La Liga,W 2-0,2,0,2,,2,0,,,Match Report
9986,Valladolid,2013-09-24,@,Levante,es La Liga,D 1-1,1,1,0,,1,0,,,Match Report
9987,Barcelona,2013-09-24,,Real Sociedad,es La Liga,W 4-1,4,1,3,,4,0,,,Match Report
9988,Osasuna,2013-09-24,@,Atlético Madrid,es La Liga,L 1-2,1,2,-1,,1,0,,,Match Report
9989,Elche,2013-09-25,,Real Madrid,es La Liga,L 1-2,1,2,-1,,1,0,,,Match Report
9990,Real Madrid,2013-09-25,@,Elche,es La Liga,W 2-1,2,1,1,,1,1,,,Match Report
9991,Sevilla,2013-09-25,,Rayo Vallecano,es La Liga,W 4-1,4,1,3,,3,1,,,Match Report
9992,Valencia,2013-09-25,@,Granada,es La Liga,W 1-0,1,0,1,,1,0,,,Match Report
9993,Rayo Vallecano,2013-09-25,@,Sevilla,es La Liga,L 1-4,1,4,-3,,1,0,,,Match Report
9994,Granada,2013-09-25,,Valencia,es La Liga,L 0-1,0,1,-1,,0,0,,,Match Report
9995,Espanyol,2013-09-26,@,Villarreal,es La Liga,L 1-2,1,2,-1,,1,0,,,Match Report
9996,Betis,2013-09-26,@,Athletic Club,es La Liga,L 1-2,1,2,-1,,1,0,,,Match Report
9997,Celta Vigo,2013-09-26,@,Getafe,es La Liga,L 0-2,0,2,-2,,0,0,,,Match Report
9998,Villarreal,2013-09-26,,Espanyol,es La Liga,W 2-1,2,1,1,,2,0,,,Match Report
9999,Getafe,2013-09-26,,Celta Vigo,es La Liga,W 2-0,2,0,2,,2,0,,,Match Report
